,date,title,target
41106,2021-04-22,ο μπάιντεν θα αναγνωρίσει επίσημα τη γενοκτονία των αρμενίων,0
32810,2020-11-05,το ξεχασμένο τραγούδι του τσιτσάνη για τον παναθηναϊκό,0
58449,2022-02-05,fake news το «φάντασμα του κιέβου» ο πιλότος που λεγόταν,0
34011,2020-12-24,"κοροναϊός: βρετανία, μεταλλάξεις  σε γερμανία, δανία, πορτογαλία",0
53313,2021-11-12,κρήτη: κυνηγός εντοπίστηκε νεκρός στο λασίθι,0
66958,2022-07-05,"α1 μπάσκετ 25η αγωνιστική, αποτελέσματα, βαθμολογία",0
31837,2020-08-05,αποζημιώσεις marfin: μετά την κατακραυγή αποσύρεται η κυβέρνηση,0
48343,2021-08-23,γεωργιάδης: «οι ανεμβολίαστοι δεν θα μπορούν να πάνε πουθενά»,0
69621,2022-08-26,αλεποχώρι: για απόπειρα ανθρωποκτονίας κατά συρροή ο 70χρονος,0
67213,2022-07-13,αυτοί είναι οι οκτώ υποψήφιοι διάδοχοι του μπόρις τζόνσον,0
39038,2021-03-18,όχημα έπεσε πάνω σε πεζούς στη λιοσίων σε καταδίωξη,0
71617,2022-12-01,μυλόπουλος: πρωτοφανής κατάλυση του ακαδημαϊκού αυτοδιοίκητου,0
34671,2021-01-07,λιποθύμησε καθαρίστρια σχολείων σε κινητοποίηση,0
58421,2022-02-04,για την παιδοκτόνο της πάτρας,0
66382,2022-06-26,"κορονοϊός: 9.294 νέα κρούσματα, 16 θάνατοι, 93 διασωληνωμένοι",0
61244,2022-03-27,ο πόλεμος κατά της δημοσιογραφίας στη μαριούπολη,0
39104,2021-03-19,χαοτικός εμβολιασμός ευπαθών ομάδων: καλούνται... και υγιείς,0
68654,2022-08-06,κατώτερη των προσδοκιών η έκθεση του ευρωκοινοβουλίου,0
65694,2022-06-15,δίκη «χρυσής αυγής»: συνέχεια στις 6 ιουλίου,0
48879,2021-09-02,κολοσσός-προμηθέας 68-73 για τα προημιτελικά του κυπέλλου μπάσκετ,0
41164,2021-04-23,lockdown: ανοίγουν τα εμπορικά κέντρα με «click inside»,0
42278,2021-05-12,το cnn απέλυσε τον κρις κουόμο για το ρόλο του στο σκάνδαλο,0
33130,2020-12-05,"αγορά αυτοκινήτου: 80% κάτω η ελλάδα, έως 97,6% η ευρώπη",0
49198,2021-09-07,εστία κρουσμάτων κορονοϊού και παιδική κατασκήνωση στη χαλκιδική,0
30512,2020-06-23,αυτοκτόνησε ο δημιουργός του «polar express»,0
42972,2021-05-25,αφιέρωμα στην εμπνευσμένη κοσμογονία του τζορτζ λούκας,0
28367,2020-05-06,"απεγνωσμένοι οι εργαζόμενοι στον τουρισμό, λέει ο δήμαρχος ρόδου",0
43483,2021-06-04,παραιτηθείτε κα νικολάου - του ανδρέα νεφελούδη,0
65610,2022-06-14,φόκλαντς: o πόλεμος στα παγωμένα βράχια,0
52464,2021-10-28,μ. κοττάκης: κάποιοι επιδίωξαν την πολιτική δολοφονία καραμανλή,0
53274,2021-11-11,διεθνή μμε στο πλευρό της ingeborg beugel:,0
42667,2021-05-19,"το «σύνδρομο του βισύ», στο κιναλ",0
29418,2020-05-28,σε κίνδυνο η καλλιέργεια της βιομηχανικής κάνναβης,0
27574,2020-04-22,πάρτι στο twitter μετά το φιάσκο με τα voucher,0
57826,2022-01-26,τι ανέδειξε η απίστευτη τραγωδία με τους εγκλωβισμένους πολίτες,0
68297,2022-07-31,ιταλία: 32χρονος στραγγάλισε νιγηριανό στη μέση του δρόμου,0
65423,2022-06-07,βρέθηκε πτώμα σε παραλία του ρεθύμνου,0
56192,2021-12-28,nissan newbird: 35 χρόνια sunderland με μια ηλεκτρική μετατροπή,0
60156,2022-03-06,διατάχθηκε εισαγγελική έρευνα για το έγγραφο του fbi για novartis,0
53904,2021-11-22,"αισιόδοξος ο θ. πλεύρης, απαισιόδοξοι οι ειδικοί για lockdown",0
62191,2022-04-13,"ζελένσκι προς ρωσία: πάρτε μεντβεντσούκ, δώστε μας αιχμαλώτους",0
37431,2021-02-18,κοροναϊός: μελέτη για επίδραση νοτιοφρικάνικης στο εμβόλιο pfizer,0
43594,2021-06-05,κικίλιας: μέχρι τέλος μαϊου όλα τα εμβόλια στους 30 - 44 ετών,0
63139,2022-04-29,η μήτρα και τα εξαρτήματα,0
42404,2021-05-14,συνάντηση τσίπρα - ζάεφ: στο επίκεντρο η συμφωνία των πρεσπών,0
29603,2020-05-31,ανθ’ υμών γουλιμής και παρακάτω…,0
64925,2022-05-30,δίκη προπονητή ιστιοπλοΐας,0
63017,2022-04-27,αντιπαράθεση για τη σύμβαση των 750 εκ. ευρώ της τραινοσε,0
64009,2022-05-17,κύμα συμπαράστασης στο twitter για το χαμόγελο του παιδιού,0
50933,2021-10-05,πέθανε ο δημοσιογράφος γιώργος χουλιάρας,0
42701,2021-05-19,αθωώνουν βιαστές και παιδοβιαστές οι «αυθεντίες»του νομοσχεδίου;,0
50060,2021-09-21,αυτός είναι ο χρυσός διόνυσος του 44ου φεστιβάλ δράμας,0
31736,2020-08-04,general motors & wuling: μικρό ηλεκτρικό αυτοκίνητο στην κίνα,0
45346,2021-07-04,η αθήνα «με το βλέμμα του κατακτητή»,0
36892,2021-02-10,"πέθανε ο πρώην υπουργός, γιάννης παλαιοκρασσάς",0
31951,2020-08-07,η δροσερή ταινία του τσαρλς κράιτον κυκλοφορεί σε επανέκδοση,0
49942,2021-09-19,στην πρώτη συνέντευξη πίσω από τα κάγκελα,0
61751,2022-04-03,σφίγγει ο κλοιός της ελ.ας γύρω από τον 57χρονο γείτονα,0
64503,2022-05-24,μπάιντεν: παγκόσμιο ζήτημα η ρωσική εισβολή στην ουκρανία,0
70838,2022-10-05,tο trailer της ταινίας για την οικογένεια αντετοκούνμπο,0
66835,2022-07-04,γιατί δεν κλείνει την ψαλίδα ο συριζα;,0
63786,2022-05-13,αλκοόλ και ναρκωτικά «πνίγουν» το βρετανικό κοινοβούλιο,0
52432,2021-10-28,η κυβέρνηση προσβάλλει τη δικαιοσύνη και κοιτάζει δεξιά,0
53388,2021-11-13,οι «απαρατήρητοι» στη σκηνή του «επί κολωνώ»,0
25896,2020-01-04,κρουαζιερόπλοιο με 4 νεκρούς και 200 ύποπτα κρούσματα κοροναϊού,0
27817,2020-04-26,τραγωδία με αγρότη στην πέλλα,0
26353,2020-02-07,daimler truck: παραγωγή fuel cells για φορτηγά στη στουτγάρδη,0
69387,2022-08-22,το κίεβο εκκενώνει την ανατολική ουκρανία,0
66295,2022-06-24,λέλα καραγιάννη: η μάνα της αντίστασης,0
27192,2020-04-15,έως το 2022 μπορεί να χρειαστούν περιοριστικά μέτρα,0
64637,2022-05-25,η ελλάδα όγδοη στις 10 ακριβότερες χώρες του κόσμου στη βενζίνη,0
61765,2022-04-04,"σχέδιο μάρσαλ, η «αλληλεγγύη» του ψυχρού πολέμου",0
49718,2021-09-15,από αξιολόγηση που περνάνε τα κουβανικά εμβόλια,0
51953,2021-10-20,18 οκτωβρίου 1981: πρώτη φορά αριστερά!,0
62699,2022-04-21,ο πούτιν διέταξε ματαίωση της εισβολής στο εργοστάσιο azovstal,0
58804,2022-02-13,«αριστερή κυβερνησιμότητα: η εμπειρία του συριζα 2015-2019»,0
30240,2020-06-19,ανατράπηκε όχημα που μετέφερε μετανάστες: ένας νεκρός,0
42319,2021-05-13,ζάεφ: σπουδαία η συμφωνία των πρεσπών,0
38059,2021-03-02,ξεσπά ο πρόεδρος των εργαζομένων του νοσοκομείου πάτρας,0
30217,2020-06-18,"τι άφησε πίσω το πέρασμα της καραντίνας, σύμφωνα με την ελστατ",0
32700,2020-10-12,eurostat: πρώτοι στην απώλεια εισοδήματος οι φτωχοί έλληνες,0
58605,2022-02-07,"κορoνοϊός: 15.839 κρούσματα σήμερα, 26 θάνατοι, 95 διασωληνωμένοι",0
44245,2021-06-16,ψέμματα ορατά δια γυμνού οφθαλμού,0
61820,2022-04-04,καπραβέλος: το 40% των διασωληνωμένων είναι διπλοεμβολιασμένοι,0
28992,2020-05-21,μηταράκης: υιοθέτηση ξενοφοβικών θέσεων λόγω «ανωτέρας βίας»,0
50386,2021-09-26,αποκλείει τη συνεργασία με τον συριζα ο βαρουφάκης,0
61409,2022-03-30,από σήμερα η διάθεση self-test στους μαθητές,0
57530,2022-01-21,γιατί τα νησιά δεν (πρέπει να) είναι μόνο τουριστικοί προορισμοί,0
63049,2022-04-28,οικειοθελώς εκτός παγκόσμιου οργανισμού τουρισμού η ρωσία,0
37700,2021-02-23,τραγωδία στο μεταξουργείο: νεκρός 15χρονος που έπεσε από μπαλκόνι,0
53200,2021-11-10,"αμορφωσιά και σκοπιμότητες καίνε, πνίγουν και φτωχαίνουν τη χώρα",0
55840,2021-12-22,εντοπίστηκε στα λύματα της θεσσαλονίκης η μετάλλαξη όμικρον,0
52396,2021-10-27,η ενδοκυβερνητική κρίση για τις δηλώσεις γεωργιάδη για γιατρούς,0
69579,2022-08-25,νεκροί από ρουκέτες σε σιδηροδρομικό σταθμό στο ντονέτσκ,0
30699,2020-06-26,γιατί οι δρόμοι της θεσσαλονίκης γέμισαν τηγανητά αυγά;,0
